Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(Wh),Relative Time(h:min:s.ms),Absolute Time
24100,CC_Chg,162,84,335,0.0540,0.0970,0.5700,0.0000498,10:33:20.000,08/20/2019 15:09:09
24101,CC_Chg,162,84,335,0.0540,0.0970,0.5850,0.0000513,10:50:00.000,08/20/2019 15:25:49
24102,CC_Chg,162,84,335,0.0540,0.0973,0.6000,0.0000528,11:06:40.000,08/20/2019 15:42:29
24103,CC_Chg,162,84,335,0.0540,0.0973,0.6150,0.0000542,11:23:20.000,08/20/2019 15:59:09
24104,CC_Chg,162,84,335,0.0540,0.0976,0.6300,0.0000557,11:40:00.000,08/20/2019 16:15:49
24105,CC_Chg,162,84,335,0.0540,0.0979,0.6450,0.0000571,11:56:40.000,08/20/2019 16:32:29
24106,CC_Chg,162,84,335,0.0540,0.0982,0.6600,0.0000586,12:13:20.000,08/20/2019 16:49:09
24107,CC_Chg,162,84,335,0.0540,0.0988,0.6750,0.0000601,12:30:00.000,08/20/2019 17:05:49
24108,CC_Chg,162,84,335,0.0540,0.0988,0.6900,0.0000616,12:46:40.000,08/20/2019 17:22:29
24109,CC_Chg,162,84,335,0.0540,0.0995,0.7050,0.0000631,13:03:20.000,08/20/2019 17:39:09
24110,CC_Chg,162,84,335,0.0540,0.0998,0.7200,0.0000646,13:20:00.000,08/20/2019 17:55:49
24111,CC_Chg,162,84,335,0.0540,0.1001,0.7350,0.0000661,13:36:40.000,08/20/2019 18:12:29
24112,CC_Chg,162,84,335,0.0540,0.1007,0.7500,0.0000676,13:53:20.000,08/20/2019 18:29:09
24113,CC_Chg,162,84,335,0.0540,0.1013,0.7650,0.0000691,14:10:00.000,08/20/2019 18:45:49
24114,CC_Chg,162,84,335,0.0540,0.1023,0.7800,0.0000706,14:26:40.000,08/20/2019 19:02:29
24115,CC_Chg,162,84,335,0.0540,0.1032,0.7950,0.0000721,14:43:20.000,08/20/2019 19:19:09
24116,CC_Chg,162,84,335,0.0540,0.1044,0.8100,0.0000737,15:00:00.000,08/20/2019 19:35:49
24117,CC_Chg,162,84,335,0.0539,0.1063,0.8250,0.0000753,15:16:40.000,08/20/2019 19:52:29
24118,CC_Chg,162,84,335,0.0540,0.1081,0.8400,0.0000769,15:33:20.000,08/20/2019 20:09:09
24119,CC_Chg,162,84,335,0.0540,0.1103,0.8550,0.0000785,15:50:00.000,08/20/2019 20:25:49
24120,CC_Chg,162,84,335,0.0540,0.1125,0.8700,0.0000802,16:06:40.000,08/20/2019 20:42:29
24121,CC_Chg,162,84,335,0.0540,0.1150,0.8850,0.0000819,16:23:20.000,08/20/2019 20:59:09
24122,CC_Chg,162,84,335,0.0540,0.1174,0.9000,0.0000837,16:40:00.000,08/20/2019 21:15:49
24123,CC_Chg,162,84,335,0.0540,0.1196,0.9150,0.0000854,16:56:40.000,08/20/2019 21:32:29
24124,CC_Chg,162,84,335,0.0540,0.1218,0.9300,0.0000872,17:13:20.000,08/20/2019 21:49:09
24125,CC_Chg,162,84,335,0.0540,0.1243,0.9450,0.0000891,17:30:00.000,08/20/2019 22:05:49
24126,CC_Chg,162,84,335,0.0540,0.1258,0.9600,0.0000910,17:46:40.000,08/20/2019 22:22:29
24127,CC_Chg,162,84,335,0.0540,0.1277,0.9750,0.0000929,18:03:20.000,08/20/2019 22:39:09
24128,CC_Chg,162,84,335,0.0540,0.1289,0.9900,0.0000948,18:20:00.000,08/20/2019 22:55:49
24129,CC_Chg,162,84,335,0.0540,0.1305,1.0050,0.0000967,18:36:40.000,08/20/2019 23:12:29
24130,CC_Chg,162,84,335,0.0540,0.1317,1.0200,0.0000987,18:53:20.000,08/20/2019 23:29:09
24131,CC_Chg,162,84,335,0.0540,0.1326,1.0350,0.0001007,19:10:00.000,08/20/2019 23:45:49
24132,CC_Chg,162,84,335,0.0540,0.1336,1.0500,0.0001027,19:26:40.000,08/21/2019 00:02:29
24133,CC_Chg,162,84,335,0.0540,0.1342,1.0650,0.0001047,19:43:20.000,08/21/2019 00:19:09
24134,CC_Chg,162,84,335,0.0540,0.1345,1.0800,0.0001067,20:00:00.000,08/21/2019 00:35:49
24135,CC_Chg,162,84,335,0.0540,0.1351,1.0950,0.0001087,20:16:40.000,08/21/2019 00:52:29
24136,CC_Chg,162,84,335,0.0540,0.1354,1.1100,0.0001108,20:33:20.000,08/21/2019 01:09:09
24137,CC_Chg,162,84,335,0.0540,0.1360,1.1250,0.0001128,20:50:00.000,08/21/2019 01:25:49
24138,CC_Chg,162,84,335,0.0540,0.1360,1.1400,0.0001148,21:06:40.000,08/21/2019 01:42:29
24139,CC_Chg,162,84,335,0.0540,0.1364,1.1550,0.0001169,21:23:20.000,08/21/2019 01:59:09
24140,CC_Chg,162,84,335,0.0540,0.1367,1.1700,0.0001189,21:40:00.000,08/21/2019 02:15:49
24141,CC_Chg,162,84,335,0.0540,0.1370,1.1850,0.0001210,21:56:40.000,08/21/2019 02:32:29
24142,CC_Chg,162,84,335,0.0540,0.1373,1.2000,0.0001230,22:13:20.000,08/21/2019 02:49:09
24143,CC_Chg,162,84,335,0.0540,0.1373,1.2150,0.0001251,22:30:00.000,08/21/2019 03:05:49
24144,CC_Chg,162,84,335,0.0540,0.1376,1.2300,0.0001272,22:46:40.000,08/21/2019 03:22:29
24145,CC_Chg,162,84,335,0.0540,0.1376,1.2450,0.0001292,23:03:20.000,08/21/2019 03:39:09
24146,CC_Chg,162,84,335,0.0540,0.1379,1.2600,0.0001313,23:20:00.000,08/21/2019 03:55:49
24147,CC_Chg,162,84,335,0.0540,0.1385,1.2750,0.0001334,23:36:40.000,08/21/2019 04:12:29
24148,CC_Chg,162,84,335,0.0540,0.1385,1.2900,0.0001354,23:53:20.000,08/21/2019 04:29:09
24149,CC_Chg,162,84,335,0.0540,0.1388,1.3050,0.0001375,24:10:00.000,08/21/2019 04:45:49
24150,CC_Chg,162,84,335,0.0540,0.1391,1.3200,0.0001396,24:26:40.000,08/21/2019 05:02:29
24151,CC_Chg,162,84,335,0.0540,0.1395,1.3350,0.0001417,24:43:20.000,08/21/2019 05:19:09
24152,CC_Chg,162,84,335,0.0540,0.1398,1.3500,0.0001438,25:00:00.000,08/21/2019 05:35:49
24153,CC_Chg,162,84,335,0.0540,0.1404,1.3650,0.0001459,25:16:40.000,08/21/2019 05:52:29
24154,CC_Chg,162,84,335,0.0540,0.1413,1.3800,0.0001480,25:33:20.000,08/21/2019 06:09:09
24155,CC_Chg,162,84,335,0.0540,0.1419,1.3950,0.0001501,25:50:00.000,08/21/2019 06:25:49
24156,CC_Chg,162,84,335,0.0540,0.1435,1.4100,0.0001523,26:06:40.000,08/21/2019 06:42:29
24157,CC_Chg,162,84,335,0.0540,0.1447,1.4250,0.0001544,26:23:20.000,08/21/2019 06:59:09
24158,CC_Chg,162,84,335,0.0540,0.1463,1.4400,0.0001566,26:40:00.000,08/21/2019 07:15:49
24159,CC_Chg,162,84,335,0.0540,0.1478,1.4550,0.0001588,26:56:40.000,08/21/2019 07:32:29
24160,CC_Chg,162,84,335,0.0540,0.1494,1.4699,0.0001610,27:13:20.000,08/21/2019 07:49:09
24161,CC_Chg,162,84,335,0.0540,0.1512,1.4849,0.0001633,27:30:00.000,08/21/2019 08:05:49
24162,CC_Chg,162,84,335,0.0540,0.1528,1.4999,0.0001656,27:46:40.000,08/21/2019 08:22:29
24163,CC_Chg,162,84,335,0.0540,0.1550,1.5149,0.0001679,28:03:20.000,08/21/2019 08:39:09
24164,CC_Chg,162,84,335,0.0540,0.1568,1.5299,0.0001702,28:20:00.000,08/21/2019 08:55:49
24165,CC_Chg,162,84,335,0.0539,0.1590,1.5449,0.0001726,28:36:40.000,08/21/2019 09:12:29
24166,CC_Chg,162,84,335,0.0539,0.1615,1.5599,0.0001750,28:53:20.000,08/21/2019 09:29:09
24167,CC_Chg,162,84,335,0.0540,0.1640,1.5749,0.0001774,29:10:00.000,08/21/2019 09:45:49
24168,CC_Chg,162,84,335,0.0540,0.1661,1.5899,0.0001799,29:26:40.000,08/21/2019 10:02:29
24169,CC_Chg,162,84,335,0.0540,0.1680,1.6049,0.0001824,29:43:20.000,08/21/2019 10:19:09
24170,CC_Chg,162,84,335,0.0540,0.1705,1.6199,0.0001850,30:00:00.000,08/21/2019 10:35:49
24171,CC_Chg,162,84,335,0.0540,0.1726,1.6349,0.0001875,30:16:40.000,08/21/2019 10:52:29
24172,CC_Chg,162,84,335,0.0540,0.1748,1.6499,0.0001901,30:33:20.000,08/21/2019 11:09:09
24173,CC_Chg,162,84,335,0.0539,0.1773,1.6649,0.0001928,30:50:00.000,08/21/2019 11:25:49
24174,CC_Chg,162,84,335,0.0540,0.1801,1.6799,0.0001954,31:06:40.000,08/21/2019 11:42:29
24175,CC_Chg,162,84,335,0.0540,0.1835,1.6949,0.0001982,31:23:20.000,08/21/2019 11:59:09
24176,CC_Chg,162,84,335,0.0540,0.1872,1.7099,0.0002010,31:40:00.000,08/21/2019 12:15:49
24177,CC_Chg,162,84,335,0.0540,0.1909,1.7249,0.0002038,31:56:40.000,08/21/2019 12:32:29
24178,CC_Chg,162,84,335,0.0540,0.1950,1.7399,0.0002067,32:13:20.000,08/21/2019 12:49:09
24179,CC_Chg,162,84,335,0.0540,0.1987,1.7549,0.0002096,32:30:00.000,08/21/2019 13:05:49
24180,CC_Chg,162,84,335,0.0540,0.2033,1.7699,0.0002127,32:46:40.000,08/21/2019 13:22:29
24181,CC_Chg,162,84,335,0.0540,0.2086,1.7849,0.0002157,33:03:20.000,08/21/2019 13:39:09
24182,CC_Chg,162,84,335,0.0540,0.2148,1.7999,0.0002189,33:20:00.000,08/21/2019 13:55:49
24183,CC_Chg,162,84,335,0.0540,0.2207,1.8149,0.0002222,33:36:40.000,08/21/2019 14:12:29
24184,CC_Chg,162,84,335,0.0540,0.2232,1.8299,0.0002255,33:53:20.000,08/21/2019 14:29:09
24185,CC_Chg,162,84,335,0.0540,0.2247,1.8449,0.0002289,34:10:00.000,08/21/2019 14:45:49
24186,CC_Chg,162,84,335,0.0540,0.2266,1.8599,0.0002323,34:26:40.000,08/21/2019 15:02:29
24187,CC_Chg,162,84,335,0.0540,0.2281,1.8749,0.0002357,34:43:20.000,08/21/2019 15:19:09
24188,CC_Chg,162,84,335,0.0540,0.2303,1.8899,0.0002391,35:00:00.000,08/21/2019 15:35:49
24189,CC_Chg,162,84,335,0.0540,0.2331,1.9049,0.0002426,35:16:40.000,08/21/2019 15:52:29
24190,CC_Chg,162,84,335,0.0540,0.2368,1.9199,0.0002461,35:33:20.000,08/21/2019 16:09:09
24191,CC_Chg,162,84,335,0.0540,0.2436,1.9349,0.0002497,35:50:00.000,08/21/2019 16:25:49
24192,CC_Chg,162,84,335,0.0540,0.2560,1.9499,0.0002534,36:06:40.000,08/21/2019 16:42:29
24193,CC_Chg,162,84,335,0.0540,0.2793,1.9649,0.0002574,36:23:20.000,08/21/2019 16:59:09
24194,CC_Chg,162,84,335,0.0540,0.3093,1.9799,0.0002619,36:40:00.000,08/21/2019 17:15:49
24195,CC_Chg,162,84,335,0.0540,0.3441,1.9949,0.0002667,36:56:40.000,08/21/2019 17:32:29
24196,CC_Chg,162,84,335,0.0540,0.3853,2.0099,0.0002722,37:13:20.000,08/21/2019 17:49:09
24197,CC_Chg,162,84,335,0.0540,0.4343,2.0249,0.0002783,37:30:00.000,08/21/2019 18:05:49
24198,CC_Chg,162,84,335,0.0540,0.4954,2.0399,0.0002853,37:46:40.000,08/21/2019 18:22:29
24199,CC_Chg,162,84,335,0.0540,0.5747,2.0549,0.0002933,38:03:20.000,08/21/2019 18:39:09
24200,CC_Chg,162,84,335,0.0540,0.6873,2.0699,0.0003027,38:20:00.000,08/21/2019 18:55:49
24201,CC_Chg,162,84,335,0.0540,0.8866,2.0849,0.0003144,38:36:40.000,08/21/2019 19:12:29
24202,CC_Chg,162,84,335,0.0540,1.1907,2.0999,0.0003298,38:53:20.000,08/21/2019 19:29:09
24203,CC_Chg,162,84,335,0.0540,1.5001,2.1087,0.0003415,39:03:05.700,08/21/2019 19:38:55
24204,Rest,163,84,336,0.0000,1.4986,0.0000,0.0000000,0:00:00.000,08/21/2019 19:38:55
24205,Rest,163,84,336,0.0000,1.3051,0.0000,0.0000000,0:15:00.000,08/21/2019 19:53:55
24206,CC_DChg,165,85,337,-0.0540,1.3045,0.0000,0.0000000,0:00:00.000,08/21/2019 19:53:55
24207,CC_DChg,165,85,337,-0.0540,0.8739,0.0150,0.0000157,0:16:40.000,08/21/2019 20:10:35
24208,CC_DChg,165,85,337,-0.0540,0.6696,0.0300,0.0000271,0:33:20.000,08/21/2019 20:27:15
24209,CC_DChg,165,85,337,-0.0540,0.5580,0.0450,0.0000363,0:50:00.000,08/21/2019 20:43:55
24210,CC_DChg,165,85,337,-0.0540,0.4792,0.0600,0.0000440,1:06:40.000,08/21/2019 21:00:35
24211,CC_DChg,165,85,337,-0.0540,0.4191,0.0750,0.0000507,1:23:20.000,08/21/2019 21:17:15
24212,CC_DChg,165,85,337,-0.0540,0.3707,0.0900,0.0000566,1:40:00.000,08/21/2019 21:33:55
24213,CC_DChg,165,85,337,-0.0540,0.3301,0.1050,0.0000619,1:56:40.000,08/21/2019 21:50:35
24214,CC_DChg,165,85,337,-0.0540,0.2957,0.1200,0.0000666,2:13:20.000,08/21/2019 22:07:15
24215,CC_DChg,165,85,337,-0.0540,0.2659,0.1350,0.0000708,2:30:00.000,08/21/2019 22:23:55
24216,CC_DChg,165,85,337,-0.0540,0.2405,0.1500,0.0000746,2:46:40.000,08/21/2019 22:40:35
24217,CC_DChg,165,85,337,-0.0540,0.2198,0.1650,0.0000780,3:03:20.000,08/21/2019 22:57:15
24218,CC_DChg,165,85,337,-0.0540,0.2083,0.1800,0.0000812,3:20:00.000,08/21/2019 23:13:55
24219,CC_DChg,165,85,337,-0.0540,0.2058,0.1950,0.0000843,3:36:40.000,08/21/2019 23:30:35
24220,CC_DChg,165,85,337,-0.0540,0.2046,0.2100,0.0000874,3:53:20.000,08/21/2019 23:47:15
24221,CC_DChg,165,85,337,-0.0540,0.2030,0.2250,0.0000904,4:10:00.000,08/22/2019 00:03:55
24222,CC_DChg,165,85,337,-0.0540,0.2012,0.2400,0.0000935,4:26:40.000,08/22/2019 00:20:35
24223,CC_DChg,165,85,337,-0.0540,0.1990,0.2550,0.0000965,4:43:20.000,08/22/2019 00:37:15
24224,CC_DChg,165,85,337,-0.0540,0.1962,0.2700,0.0000994,5:00:00.000,08/22/2019 00:53:55
24225,CC_DChg,165,85,337,-0.0540,0.1925,0.2850,0.0001024,5:16:40.000,08/22/2019 01:10:35
24226,CC_DChg,165,85,337,-0.0540,0.1884,0.3000,0.0001052,5:33:20.000,08/22/2019 01:27:15
24227,CC_DChg,165,85,337,-0.0540,0.1832,0.3150,0.0001080,5:50:00.000,08/22/2019 01:43:55
24228,CC_DChg,165,85,337,-0.0540,0.1773,0.3300,0.0001107,6:06:40.000,08/22/2019 02:00:35
24229,CC_DChg,165,85,337,-0.0540,0.1720,0.3450,0.0001133,6:23:20.000,08/22/2019 02:17:15
24230,CC_DChg,165,85,337,-0.0540,0.1667,0.3600,0.0001159,6:40:00.000,08/22/2019 02:33:55
24231,CC_DChg,165,85,337,-0.0540,0.1615,0.3750,0.0001183,6:56:40.000,08/22/2019 02:50:35
24232,CC_DChg,165,85,337,-0.0540,0.1565,0.3900,0.0001207,7:13:20.000,08/22/2019 03:07:15
24233,CC_DChg,165,85,337,-0.0540,0.1519,0.4050,0.0001230,7:30:00.000,08/22/2019 03:23:55
24234,CC_DChg,165,85,337,-0.0540,0.1481,0.4200,0.0001253,7:46:40.000,08/22/2019 03:40:35
24235,CC_DChg,165,85,337,-0.0540,0.1447,0.4350,0.0001275,8:03:20.000,08/22/2019 03:57:15
24236,CC_DChg,165,85,337,-0.0540,0.1419,0.4500,0.0001296,8:20:00.000,08/22/2019 04:13:55
24237,CC_DChg,165,85,337,-0.0540,0.1388,0.4650,0.0001317,8:36:40.000,08/22/2019 04:30:35
24238,CC_DChg,165,85,337,-0.0540,0.1351,0.4800,0.0001338,8:53:20.000,08/22/2019 04:47:15
24239,CC_DChg,165,85,337,-0.0540,0.1317,0.4950,0.0001358,9:10:00.000,08/22/2019 05:03:55
24240,CC_DChg,165,85,337,-0.0540,0.1280,0.5100,0.0001377,9:26:40.000,08/22/2019 05:20:35
24241,CC_DChg,165,85,337,-0.0540,0.1255,0.5250,0.0001396,9:43:20.000,08/22/2019 05:37:15
24242,CC_DChg,165,85,337,-0.0540,0.1236,0.5400,0.0001415,10:00:00.000,08/22/2019 05:53:55
24243,CC_DChg,165,85,337,-0.0540,0.1215,0.5550,0.0001433,10:16:40.000,08/22/2019 06:10:35
24244,CC_DChg,165,85,337,-0.0540,0.1199,0.5700,0.0001451,10:33:20.000,08/22/2019 06:27:15
24245,CC_DChg,165,85,337,-0.0540,0.1190,0.5850,0.0001469,10:50:00.000,08/22/2019 06:43:55
24246,CC_DChg,165,85,337,-0.0540,0.1184,0.6000,0.0001487,11:06:40.000,08/22/2019 07:00:35
24247,CC_DChg,165,85,337,-0.0540,0.1178,0.6150,0.0001505,11:23:20.000,08/22/2019 07:17:15
24248,CC_DChg,165,85,337,-0.0540,0.1174,0.6300,0.0001522,11:40:00.000,08/22/2019 07:33:55
24249,CC_DChg,165,85,337,-0.0540,0.1171,0.6450,0.0001540,11:56:40.000,08/22/2019 07:50:35
24250,CC_DChg,165,85,337,-0.0540,0.1168,0.6600,0.0001558,12:13:20.000,08/22/2019 08:07:15
24251,CC_DChg,165,85,337,-0.0540,0.1165,0.6750,0.0001575,12:30:00.000,08/22/2019 08:23:55
24252,CC_DChg,165,85,337,-0.0540,0.1162,0.6900,0.0001593,12:46:40.000,08/22/2019 08:40:35
24253,CC_DChg,165,85,337,-0.0540,0.1156,0.7050,0.0001610,13:03:20.000,08/22/2019 08:57:15
24254,CC_DChg,165,85,337,-0.0540,0.1156,0.7200,0.0001627,13:20:00.000,08/22/2019 09:13:55
24255,CC_DChg,165,85,337,-0.0540,0.1153,0.7350,0.0001645,13:36:40.000,08/22/2019 09:30:35
24256,CC_DChg,165,85,337,-0.0540,0.1147,0.7500,0.0001662,13:53:20.000,08/22/2019 09:47:15
24257,CC_DChg,165,85,337,-0.0540,0.1140,0.7650,0.0001679,14:10:00.000,08/22/2019 10:03:55
24258,CC_DChg,165,85,337,-0.0540,0.1140,0.7800,0.0001696,14:26:40.000,08/22/2019 10:20:35
24259,CC_DChg,165,85,337,-0.0540,0.1137,0.7950,0.0001713,14:43:20.000,08/22/2019 10:37:15
24260,CC_DChg,165,85,337,-0.0540,0.1131,0.8100,0.0001730,15:00:00.000,08/22/2019 10:53:55
24261,CC_DChg,165,85,337,-0.0540,0.1128,0.8250,0.0001747,15:16:40.000,08/22/2019 11:10:35
24262,CC_DChg,165,85,337,-0.0540,0.1125,0.8400,0.0001764,15:33:20.000,08/22/2019 11:27:15
24263,CC_DChg,165,85,337,-0.0540,0.1122,0.8550,0.0001781,15:50:00.000,08/22/2019 11:43:55
24264,CC_DChg,165,85,337,-0.0540,0.1119,0.8700,0.0001798,16:06:40.000,08/22/2019 12:00:35
24265,CC_DChg,165,85,337,-0.0540,0.1116,0.8850,0.0001814,16:23:20.000,08/22/2019 12:17:15
24266,CC_DChg,165,85,337,-0.0540,0.1112,0.9000,0.0001831,16:40:00.000,08/22/2019 12:33:55
24267,CC_DChg,165,85,337,-0.0540,0.1106,0.9150,0.0001848,16:56:40.000,08/22/2019 12:50:35
24268,CC_DChg,165,85,337,-0.0540,0.1103,0.9300,0.0001864,17:13:20.000,08/22/2019 13:07:15
24269,CC_DChg,165,85,337,-0.0540,0.1097,0.9450,0.0001881,17:30:00.000,08/22/2019 13:23:55
24270,CC_DChg,165,85,337,-0.0540,0.1094,0.9600,0.0001897,17:46:40.000,08/22/2019 13:40:35
24271,CC_DChg,165,85,337,-0.0540,0.1088,0.9750,0.0001914,18:03:20.000,08/22/2019 13:57:15
24272,CC_DChg,165,85,337,-0.0540,0.1081,0.9900,0.0001930,18:20:00.000,08/22/2019 14:13:55
24273,CC_DChg,165,85,337,-0.0540,0.1075,1.0050,0.0001946,18:36:40.000,08/22/2019 14:30:35
24274,CC_DChg,165,85,337,-0.0540,0.1066,1.0200,0.0001962,18:53:20.000,08/22/2019 14:47:15
24275,CC_DChg,165,85,337,-0.0540,0.1057,1.0350,0.0001978,19:10:00.000,08/22/2019 15:03:55
24276,CC_DChg,165,85,337,-0.0540,0.1047,1.0500,0.0001994,19:26:40.000,08/22/2019 15:20:35
24277,CC_DChg,165,85,337,-0.0540,0.1038,1.0650,0.0002009,19:43:20.000,08/22/2019 15:37:15
24278,CC_DChg,165,85,337,-0.0540,0.1023,1.0800,0.0002025,20:00:00.000,08/22/2019 15:53:55
24279,CC_DChg,165,85,337,-0.0540,0.1007,1.0950,0.0002040,20:16:40.000,08/22/2019 16:10:35
24280,CC_DChg,165,85,337,-0.0540,0.0988,1.1100,0.0002055,20:33:20.000,08/22/2019 16:27:15
24281,CC_DChg,165,85,337,-0.0540,0.0964,1.1250,0.0002070,20:50:00.000,08/22/2019 16:43:55
24282,CC_DChg,165,85,337,-0.0540,0.0936,1.1400,0.0002084,21:06:40.000,08/22/2019 17:00:35
24283,CC_DChg,165,85,337,-0.0540,0.0902,1.1550,0.0002098,21:23:20.000,08/22/2019 17:17:15
24284,CC_DChg,165,85,337,-0.0540,0.0868,1.1700,0.0002111,21:40:00.000,08/22/2019 17:33:55
24285,CC_DChg,165,85,337,-0.0540,0.0840,1.1850,0.0002124,21:56:40.000,08/22/2019 17:50:35
24286,CC_DChg,165,85,337,-0.0540,0.0815,1.2000,0.0002136,22:13:20.000,08/22/2019 18:07:15
24287,CC_DChg,165,85,337,-0.0540,0.0809,1.2150,0.0002148,22:30:00.000,08/22/2019 18:23:55
24288,CC_DChg,165,85,337,-0.0540,0.0809,1.2300,0.0002161,22:46:40.000,08/22/2019 18:40:35
24289,CC_DChg,165,85,337,-0.0540,0.0809,1.2450,0.0002173,23:03:20.000,08/22/2019 18:57:15
24290,CC_DChg,165,85,337,-0.0540,0.0809,1.2600,0.0002185,23:20:00.000,08/22/2019 19:13:55
24291,CC_DChg,165,85,337,-0.0540,0.0809,1.2750,0.0002197,23:36:40.000,08/22/2019 19:30:35
24292,CC_DChg,165,85,337,-0.0540,0.0809,1.2900,0.0002209,23:53:20.000,08/22/2019 19:47:15
24293,CC_DChg,165,85,337,-0.0540,0.0809,1.3050,0.0002221,24:10:00.000,08/22/2019 20:03:55
24294,CC_DChg,165,85,337,-0.0540,0.0809,1.3200,0.0002233,24:26:40.000,08/22/2019 20:20:35
24295,CC_DChg,165,85,337,-0.0540,0.0809,1.3350,0.0002245,24:43:20.000,08/22/2019 20:37:15
24296,CC_DChg,165,85,337,-0.0540,0.0809,1.3500,0.0002258,25:00:00.000,08/22/2019 20:53:55
24297,CC_DChg,165,85,337,-0.0540,0.0809,1.3650,0.0002270,25:16:40.000,08/22/2019 21:10:35
24298,CC_DChg,165,85,337,-0.0540,0.0809,1.3800,0.0002282,25:33:20.000,08/22/2019 21:27:15
24299,CC_DChg,165,85,337,-0.0540,0.0809,1.3950,0.0002294,25:50:00.000,08/22/2019 21:43:55
24300,CC_DChg,165,85,337,-0.0540,0.0809,1.4100,0.0002306,26:06:40.000,08/22/2019 22:00:35
24301,CC_DChg,165,85,337,-0.0540,0.0809,1.4250,0.0002318,26:23:20.000,08/22/2019 22:17:15
24302,CC_DChg,165,85,337,-0.0540,0.0809,1.4400,0.0002330,26:40:00.000,08/22/2019 22:33:55
24303,CC_DChg,165,85,337,-0.0540,0.0809,1.4550,0.0002342,26:56:40.000,08/22/2019 22:50:35
24304,CC_DChg,165,85,337,-0.0540,0.0806,1.4700,0.0002355,27:13:20.000,08/22/2019 23:07:15
24305,CC_DChg,165,85,337,-0.0540,0.0806,1.4850,0.0002367,27:30:00.000,08/22/2019 23:23:55
24306,CC_DChg,165,85,337,-0.0540,0.0806,1.5000,0.0002379,27:46:40.000,08/22/2019 23:40:35
24307,CC_DChg,165,85,337,-0.0540,0.0806,1.5150,0.0002391,28:03:20.000,08/22/2019 23:57:15
24308,CC_DChg,165,85,337,-0.0540,0.0802,1.5300,0.0002403,28:20:00.000,08/23/2019 00:13:55
24309,CC_DChg,165,85,337,-0.0540,0.0802,1.5450,0.0002415,28:36:40.000,08/23/2019 00:30:35
24310,CC_DChg,165,85,337,-0.0540,0.0802,1.5600,0.0002427,28:53:20.000,08/23/2019 00:47:15
24311,CC_DChg,165,85,337,-0.0540,0.0799,1.5750,0.0002439,29:10:00.000,08/23/2019 01:03:55
24312,CC_DChg,165,85,337,-0.0540,0.0799,1.5900,0.0002451,29:26:40.000,08/23/2019 01:20:35
24313,CC_DChg,165,85,337,-0.0540,0.0796,1.6050,0.0002463,29:43:20.000,08/23/2019 01:37:15
24314,CC_DChg,165,85,337,-0.0540,0.0796,1.6200,0.0002475,30:00:00.000,08/23/2019 01:53:55
24315,CC_DChg,165,85,337,-0.0540,0.0796,1.6350,0.0002487,30:16:40.000,08/23/2019 02:10:35
24316,CC_DChg,165,85,337,-0.0540,0.0793,1.6500,0.0002499,30:33:20.000,08/23/2019 02:27:15
24317,CC_DChg,165,85,337,-0.0540,0.0790,1.6650,0.0002511,30:50:00.000,08/23/2019 02:43:55
24318,CC_DChg,165,85,337,-0.0540,0.0790,1.6800,0.0002522,31:06:40.000,08/23/2019 03:00:35
24319,CC_DChg,165,85,337,-0.0540,0.0787,1.6950,0.0002534,31:23:20.000,08/23/2019 03:17:15
24320,CC_DChg,165,85,337,-0.0540,0.0784,1.7100,0.0002546,31:40:00.000,08/23/2019 03:33:55
24321,CC_DChg,165,85,337,-0.0540,0.0781,1.7250,0.0002558,31:56:40.000,08/23/2019 03:50:35
24322,CC_DChg,165,85,337,-0.0540,0.0778,1.7400,0.0002569,32:13:20.000,08/23/2019 04:07:15
24323,CC_DChg,165,85,337,-0.0540,0.0775,1.7550,0.0002581,32:30:00.000,08/23/2019 04:23:55
24324,CC_DChg,165,85,337,-0.0540,0.0768,1.7700,0.0002593,32:46:40.000,08/23/2019 04:40:35
24325,CC_DChg,165,85,337,-0.0540,0.0765,1.7850,0.0002604,33:03:20.000,08/23/2019 04:57:15
24326,CC_DChg,165,85,337,-0.0540,0.0759,1.8000,0.0002616,33:20:00.000,08/23/2019 05:13:55
24327,CC_DChg,165,85,337,-0.0540,0.0756,1.8150,0.0002627,33:36:40.000,08/23/2019 05:30:35
24328,CC_DChg,165,85,337,-0.0540,0.0747,1.8300,0.0002638,33:53:20.000,08/23/2019 05:47:15
24329,CC_DChg,165,85,337,-0.0540,0.0737,1.8450,0.0002649,34:10:00.000,08/23/2019 06:03:55
24330,CC_DChg,165,85,337,-0.0540,0.0728,1.8600,0.0002660,34:26:40.000,08/23/2019 06:20:35
24331,CC_DChg,165,85,337,-0.0540,0.0719,1.8750,0.0002671,34:43:20.000,08/23/2019 06:37:15
24332,CC_DChg,165,85,337,-0.0540,0.0706,1.8900,0.0002682,35:00:00.000,08/23/2019 06:53:55
24333,CC_DChg,165,85,337,-0.0540,0.0694,1.9050,0.0002692,35:16:40.000,08/23/2019 07:10:35
24334,CC_DChg,165,85,337,-0.0540,0.0682,1.9200,0.0002703,35:33:20.000,08/23/2019 07:27:15
24335,CC_DChg,165,85,337,-0.0540,0.0660,1.9350,0.0002713,35:50:00.000,08/23/2019 07:43:55
24336,CC_DChg,165,85,337,-0.0540,0.0644,1.9500,0.0002723,36:06:40.000,08/23/2019 08:00:35
